long,lat,group
-79.17038610000002,43.7545869,1
-79.169304,43.75488749999999,1
-79.1564334,43.7584624,1
-79.15520280000001,43.758509,1
-79.15236589999999,43.7586162,1
-79.1503339,43.7600421,1
-79.1455915,43.7656045,1
-79.1441478,43.7662296,1
-79.1429098,43.7672513,1
-79.14065579999999,43.7691115,1
-79.13666409999999,43.7724051,1
-79.134887,43.77387119999999,1
-79.1341048,43.7745165,1
-79.1321918,43.7762606,1
-79.1279349,43.7801412,1
-79.1246585,43.78320749999999,1
-79.1190938,43.7884143,1
-79.113467,43.7937786,1
-79.1100508,43.7966483,1
-79.1075876,43.79867039999999,1
-79.10207779999999,43.80328939999999,1
-79.097636,43.806007099999995,1
-79.0919552,43.809482,1
-79.0858837,43.809683199999995,1
-79.08377899999999,43.80970939999999,1
-79.077043,43.807750299999995,1
-79.07284369999999,43.8059126,1
-79.06041139999999,43.8057235,1
-79.056497,43.80774590000001,1
-79.05599459999999,43.80800539999999,1
-79.04508299999999,43.8138838,1
-79.0383765,43.81524489999999,1
-79.0386882,43.8160501,1
-79.03866040000001,43.81605179999999,1
-79.0375407,43.8160686,1
-79.0372561,43.8160276,1
-79.0368214,43.816011200000005,1
-79.0365566,43.8161237,1
-79.0363818,43.8161477,1
-79.0360717,43.8161243,1
-79.03589649999999,43.81615729999999,1
-79.03566959999999,43.8162525,1
-79.0354258,43.81648239999999,1
-79.0350589,43.8166742,1
-79.0349676,43.8167469,1
-79.03447349999999,43.8166959,1
-79.0342264,43.8166704,1
-79.03422599999999,43.816668799999995,1
-79.034078,43.816630300000014,1
-79.0324894,43.816539899999995,1
-79.0289488,43.8164428,1
-79.02767089999999,43.8163578,1
-79.0263844,43.8161555,1
-79.0253352,43.8159213,1
-79.0248917,43.815796600000006,1
-79.024357,43.81579629999999,1
-79.0237076,43.8158841,1
-79.0234052,43.8160049,1
-79.0231388,43.8161624,1
-79.0226041,43.8165403,1
-79.02197,43.8169165,1
-79.0195997,43.8179018,1
-79.0186579,43.8181826,1
-79.01831899999999,43.81832710000001,1
-79.01819119999999,43.81838159999999,1
-79.01767219999999,43.818660699999995,1
-79.01613329999999,43.81931830000001,1
-79.0152414,43.819590900000016,1
-79.0144043,43.8197114,1
-79.0138439,43.8197376,1
-79.01344680000001,43.8197127,1
-79.013103,43.8195807,1
-79.01264309999999,43.8195727,1
-79.0123812,43.819595199999995,1
-79.0121724,43.819583300000005,1
-79.01146279999999,43.8195432,1
-79.0111494,43.8196188,1
-79.01093279999999,43.819776999999995,1
-79.0107685,43.819855200000006,1
-79.0103603,43.8201632,1
-79.00900310000002,43.8209679,1
-79.0086742,43.8211332,1
-79.00795,43.82159780000001,1
-79.00737989999999,43.821912,1
-79.0066238,43.822213900000015,1
-79.00581729999999,43.82253300000001,1
-79.00548839999999,43.8226983,1
-79.00504360000001,43.8229876,1
-79.0039931,43.8235365,1
-79.0031096,43.823926199999995,1
-79.00162759999999,43.82473770000001,1
-79.0012999,43.824867,1
-79.00102129999999,43.8250152,1
-79.00059670000002,43.8250708,1
-79.0003357,43.82506620000001,1
-79.00000949999999,43.825150500000014,1
-79,43.82515600000001,1
-78.9996164,43.8253777,1
-78.99949269999999,43.8254926,1
-78.99932120000001,43.8256517,1
-78.99844619999999,43.826158500000005,1
-78.9979412,43.826383799999995,1
-78.9975283,43.8264576,1
-78.9968336,43.8267785,1
-78.9965223,43.8267911,1
-78.99550560000002,43.8270704,1
-78.9952912,43.8271567,1
-78.9945898,43.8273064,1
-78.99410259999999,43.8273699,1
-78.99366789999999,43.8273532,1
-78.993369,43.827366,1
-78.9931811,43.82740770000001,1
-78.99294429999999,43.82742160000001,1
-78.9917638,43.827391800000015,1
-78.9913033,43.8274017,1
-78.9908207,43.8273302,1
-78.9906707,43.8273546,1
-78.9905685,43.827433799999994,1
-78.9905058,43.8274507,1
-78.9895651,43.8274621,1
-78.98898790000001,43.82746899999999,1
-78.9869386,43.8273879,1
-78.9860965,43.827283,1
-78.9856066,43.8272665,1
-78.9853045,43.827126799999995,1
-78.98530579999999,43.827124999999995,1
-78.98517,43.827095599999986,1
-78.98474499999999,43.8271602,1
-78.9836515,43.82713189999999,1
-78.9831895,43.8271867,1
-78.9822813,43.8275669,1
-78.98195179999999,43.8277501,1
-78.98139909999999,43.8279114,1
-78.9810875,43.8279329,1
-78.98054119999999,43.8279053,1
-78.9803269,43.82799150000001,1
-78.9801362,43.8281142,1
-78.97955569999999,43.82836500000001,1
-78.978762,43.8286661,1
-78.9780923,43.8289784,1
-78.977891,43.8290468,1
-78.97705760000001,43.8294192,1
-78.9767531,43.8295939,1
-78.9765012,43.8296885,1
-78.9763354,43.8298116,1
-78.9753719,43.8303527,1
-78.9748631,43.830685900000006,1
-78.9745351,43.8308241,1
-78.9739651,43.8311291,1
-78.9735994,43.8312757,1
-78.9732186,43.831503,1
-78.9728154,43.8316579,1
-78.9726374,43.83177180000001,1
-78.9720746,43.83223,1
-78.97153519999999,43.8327337,1
-78.9713566,43.8328655,1
-78.9712526,43.8329987,1
-78.9710103,43.833174500000005,1
-78.970604,43.8334194,1
-78.970501,43.833494,1
-78.9696094,43.834140000000005,1
-78.9691508,43.8348251,1
-78.9685207,43.835435200000006,1
-78.9679996,43.83612819999998,1
-78.96724329999999,43.83679,1
-78.9668805,43.83721570000001,1
-78.96640409999999,43.8376934,1
-78.96632699999999,43.83776409999999,1
-78.9655791,43.838543099999995,1
-78.96515819999999,43.838850699999995,1
-78.9649895,43.8390548,1
-78.9646425,43.8393817,1
-78.9642343,43.8396806,1
-78.9630827,43.8406234,1
-78.96240759999999,43.8410885,1
-78.9615511,43.8417666,1
-78.9611307,43.842056199999995,1
-78.96044739999999,43.8423951,1
-78.9599528,43.8426744,1
-78.9593859,43.84288029999999,1
-78.9585513,43.84327960000001,1
-78.95828709999999,43.84336489999998,1
-78.95714799999999,43.8439388,1
-78.9564662,43.8442327,1
-78.9558835,43.8445374,1
-78.9552673,43.8447334,1
-78.95452949999999,43.8448463,1
-78.9542771,43.844949799999995,1
-78.9540754,43.8450272,1
-78.9534613,43.8451603,1
-78.9530707,43.8453063,1
-78.952834,43.8454381,1
-78.9523025,43.8453426,1
-78.9522862,43.8453283,1
-78.95203810000001,43.8453059,1
-78.9518377,43.8453473,1
-78.95162169999999,43.8454785,1
-78.9514212,43.8455199,1
-78.95116829999999,43.8456414,1
-78.9506816,43.845686699999995,1
-78.950614,43.8457156,1
-78.9503199,43.84576469999999,1
-78.9503058,43.845761,1
-78.9495822,43.84582,1
-78.949332,43.845860499999986,1
-78.94891679999999,43.845838,1
-78.9488353,43.8458336,1
-78.94856089999999,43.8458557,1
-78.9481839,43.845966,1
-78.9473599,43.8460502,1
-78.9470718,43.846108099999995,1
-78.9468076,43.8461933,1
-78.9466454,43.8462084,1
-78.946407,43.84626719999999,1
-78.9447644,43.84628259999998,1
-78.9446904,43.8462633,1
-78.94434940000001,43.8460501,1
-78.9441159,43.8459648,1
-78.9439804,43.8459264,1
-78.9437688,43.8459316,1
-78.9436171,43.846000899999986,1
-78.9435021,43.8460889,1
-78.9432137,43.8461557,1
-78.9425433,43.84647680000001,1
-78.9421414,43.8465866,1
-78.9413352,43.8468782,1
-78.9410949,43.846990899999994,1
-78.9406241,43.8472975,1
-78.94054419999999,43.8474491,1
-78.93979709999999,43.8481919,1
-78.9392731,43.848596699999995,1
-78.93927,43.8486866,1
-78.9391898,43.8488473,1
-78.9388352,43.84939010000001,1
-78.9385663,43.8496103,1
-78.9379201,43.8499596,1
-78.9374381,43.850220199999995,1
-78.93681819999999,43.8505151,1
-78.93674299999999,43.8505318,1
-78.9363355,43.8508035,1
-78.9356937,43.851017000000006,1
-78.9355793,43.851087,1
-78.9352025,43.8511882,1
-78.9340568,43.8512215,1
-78.93346869999999,43.851318899999995,1
-78.9329449,43.8513544,1
-78.9324479,43.85133640000001,1
-78.92909449999999,43.8515278,1
-78.9285909,43.8509785,1
-78.928366,43.84993000000001,1
-78.9284443,43.8498233,1
-78.9284546,43.849526399999995,1
-78.9283542,43.8491915,1
-78.9282473,43.8490455,1
-78.9281886,43.849055,1
-78.92814609999999,43.8490951,1
-78.9271691,43.850018299999995,1
-78.9271691,43.85001810000001,1
-78.9271686,43.8500163,1
-78.9270561,43.850032299999995,1
-78.9271882,43.8505298,1
-78.9271624,43.850556399999995,1
-78.9272232,43.8509536,1
-78.9272714,43.85099949999999,1
-78.9272447,43.8510531,1
-78.92688160000002,43.8511185,1
-78.9266572,43.8511325,1
-78.9257877,43.851089599999995,1
-78.92550299999999,43.8510485,1
-78.9244552,43.85076830000001,1
-78.92370090000001,43.85063759999999,1
-78.9229984,43.8504447,1
-78.9225893,43.8504013,1
-78.9217625,43.850206199999995,1
-78.9214408,43.8501553,1
-78.91978979999999,43.8496931,1
-78.91883899999999,43.84948670000001,1
-78.9174749,43.8490027,1
-78.9166118,43.8487798,1
-78.9163174,43.8486574,1
-78.9159833,43.8486063,1
-78.9154307,43.8483982,1
-78.9146665,43.8481951,1
-78.91445759999999,43.848119299999986,1
-78.9131383,43.8477801,1
-78.91291729999999,43.84769500000001,1
-78.9123119,43.847575899999995,1
-78.9119321,43.8474069,1
-78.9114007,43.84730709999998,1
-78.91085989999999,43.84711720000001,1
-78.9104945,43.8468944,1
-78.91010229999999,43.8467252,1
-78.909605,43.846716099999995,1
-78.90922139999999,43.84665499999999,1
-78.9089753,43.8465785,1
-78.90839129999999,43.8465588,1
-78.9079991,43.84638959999999,1
-78.90756619999999,43.8463186,1
-78.90733279999999,43.846233299999994,1
-78.9070481,43.84619210000001,1
-78.9062158,43.84615880000001,1
-78.906066,43.846174100000006,1
-78.90469960000001,43.846112999999995,1
-78.9032029,43.845869500000006,1
-78.90266059999999,43.845724399999995,1
-78.90234339999999,43.8455476,1
-78.90208539999999,43.8454528,1
-78.9018967,43.84551239999998,1
-78.90123419999999,43.8459594,1
-78.9010321,43.8460457,1
-78.9006898,43.846228499999995,1
-78.9004957,43.846441,1
-78.90057639999999,43.846622499999995,1
-78.90075689999999,43.84679690000001,1
-78.9008035,43.84688779999999,1
-78.9007847,43.8470675,1
-78.9006895,43.8472999,1
-78.9006826,43.8474978,1
-78.900588,43.8477122,1
-78.90032699999999,43.8480585,1
-78.8993903,43.8488696,1
-78.8992603,43.8490293,1
-78.8984026,43.849715800000006,1
-78.89813370000002,43.8499359,1
-78.8975873,43.850259,1
-78.8973317,43.850452399999995,1
-78.8969247,43.850705999999995,1
-78.8963902,43.85104729999999,1
-78.89627449999999,43.851153200000006,1
-78.8953736,43.8516498,1
-78.894424,43.8521185,1
-78.8925234,43.8527407,1
-78.8920844,43.8528406,1
-78.8915323,43.852974499999995,1
-78.89113189999999,43.8530391,1
-78.88995510000001,43.85324249999999,1
-78.8888186,43.853365499999995,1
-78.88861969999999,43.8533619,1
-78.8882951,43.853391900000005,1
-78.88764789999999,43.8533979,1
-78.8864677,43.85334909999998,1
-78.885688,43.853201,1
-78.8856272,43.85318950000001,1
-78.88561,43.8531973,1
-78.8851893,43.853177599999995,1
-78.88513119999999,43.8531443,1
-78.8848105,43.853066299999995,1
-78.8835234,43.8528714,1
-78.88270949999999,43.8526672,1
-78.8821772,43.8525679,1
-78.8821251,43.85239670000001,1
-78.87368579999999,43.83372359999999,1
-78.86865829999999,43.8350742,1
-78.86552209999999,43.83508289999999,1
-78.8587946,43.8351013,1
-78.8544912,43.8351128,1
-78.8521201,43.835119,1
-78.8487691,43.8351277,1
-78.83557739999999,43.8351698,1
-78.82777639999999,43.8352506,1
-78.82262750000001,43.8353036,1
-78.8174887,43.8353561,1
-78.8106943,43.8354252,1
-78.8092212,43.83544330000001,1
-78.7823202,43.83576920000001,1
-78.7956823,43.865786199999995,1
-78.79593109999999,43.8664518,1
-78.7961864,43.8670091,1
-78.7959097,43.8670155,1
-78.7958331,43.8670681,1
-78.7958297,43.867158,1
-78.7957019,43.8675877,1
-78.7956387,43.8676135,1
-78.7948806,43.867923,1
-78.7946992,43.868117599999984,1
-78.7944845,43.8682035,1
-78.7937763,43.868171800000006,1
-78.79302129999999,43.8680582,1
-78.7929719,43.8680482,1
-78.7928463,43.8680818,1
-78.7927343,43.868079599999994,1
-78.7916006,43.8681117,1
-78.7908341,43.86831300000001,1
-78.7898484,43.8687171,1
-78.78964409999999,43.868857200000015,1
-78.7889763,43.8690784,1
-78.788887,43.8691396,1
-78.7884218,43.8692657,1
-78.7882824,43.869335,1
-78.7879701,43.869364999999995,1
-78.7870808,43.8695188,1
-78.7869813,43.8695169,1
-78.78676759999999,43.8695758,1
-78.7864046,43.8696318,1
-78.7861065,43.869617,1
-78.785445,43.86966719999998,1
-78.7850716,43.869668999999995,1
-78.7828155,43.8694271,1
-78.7812761,43.8693252,1
-78.7807548,43.8692881,1
-78.7796402,43.869140400000006,1
-78.7781091,43.868813499999995,1
-78.77737069999999,43.86859200000001,1
-78.77693839999999,43.868502600000014,1
-78.7765552,43.86843210000001,1
-78.7760111,43.86834049999999,1
-78.7756991,43.8683614,1
-78.7744673,43.8683554,1
-78.7731024,43.8682478,1
-78.7725421,43.8682549,1
-78.77146789999999,43.86836,1
-78.7713066,43.8683478,1
-78.77102289999999,43.8682793,1
-78.7710209,43.86833320000001,1
-78.77095740000001,43.868368,1
-78.769862,43.86837359999999,1
-78.7687905,43.8684067,1
-78.7672317,43.8684933,1
-78.7663111,43.8684843,1
-78.7647327,43.8684264,1
-78.7636898,43.868361,1
-78.7632407,43.8683882,1
-78.76249390000001,43.8683916,1
-78.76216889999999,43.8684303,1
-78.7612352,43.868438999999995,1
-78.7608618,43.8684407,1
-78.7599015,43.8684939,1
-78.7594663,43.8684853,1
-78.7583252,43.8683819,1
-78.75561359999999,43.868013500000004,1
-78.7547027,43.86798609999999,1
-78.7538857,43.8679616,1
-78.75284979999999,43.8680402,1
-78.75241249999999,43.8680856,1
-78.7520115,43.86815880000001,1
-78.7515121,43.868203,1
-78.7507286,43.8681875,1
-78.7501925,43.868213,1
-78.7493294,43.86833099999999,1
-78.7486303,43.8683893,1
-78.7463016,43.8687575,1
-78.7454731,43.8689482,1
-78.744668,43.8691754,1
-78.74321189999999,43.8695068,1
-78.7423994,43.8695988,1
-78.74095179999999,43.8697052,1
-78.7399252,43.869865,1
-78.73923789999999,43.869941399999995,1
-78.73831489999999,43.8699952,1
-78.73784189999999,43.8699948,1
-78.7365137,43.8699055,1
-78.7361897,43.869917099999995,1
-78.7345996,43.869840499999995,1
-78.7328246,43.8697153,1
-78.7322422,43.86964969999999,1
-78.7320335,43.869573500000016,1
-78.73180239999999,43.8694339,1
-78.7314115,43.8682557,1
-78.73093229999999,43.8680931,1
-78.7303634,43.8680008,1
-78.73021650000001,43.86793480000001,1
-78.7301267,43.8680051,1
-78.7300995,43.8680675,1
-78.73003849999999,43.868363499999994,1
-78.7298701,43.8688643,1
-78.72981829999999,43.86891730000001,1
-78.7293582,43.8689081,1
-78.7293261,43.8681152,1
-78.7294656,43.868046,1
-78.72955569999999,43.8679667,1
-78.7295484,43.8678315,1
-78.72949969999999,43.8678035,1
-78.725488,43.8669404,1
-78.7247287,43.8669433,1
-78.7171419,43.867152,1
-78.717029,43.8671768,1
-78.7166549,43.8671963,1
-78.71625829999999,43.867152399999995,1
-78.7154867,43.867155,1
-78.7152062,43.8671659,1
-78.71487599999999,43.8671788,1
-78.7136018,43.8673063,1
-78.71269989999999,43.86745930000001,1
-78.7117966,43.8676483,1
-78.71164499999999,43.8677083,1
-78.71124979999999,43.8679525,1
-78.7109842,43.8680642,1
-78.7092551,43.8690199,1
-78.70891309999999,43.8691751,1
-78.70818009999999,43.86946650000001,1
-78.7075248,43.8696785,1
-78.7068551,43.8699441,1
-78.7065791,43.870001599999995,1
-78.7058986,43.870221999999984,1
-78.7047959,43.8707401,1
-78.70355649999999,43.871255399999995,1
-78.7029986,43.8715233,1
-78.7021467,43.871992299999995,1
-78.7016589,43.8723787,1
-78.70151589999999,43.87253779999999,1
-78.7013618,43.8726608,1
-78.6999813,43.8736054,1
-78.6994344,43.8739095,1
-78.69892759999999,43.8741424,1
-78.698494,43.8744127,1
-78.6972244,43.8750624,1
-78.69598649999999,43.8755326,1
-78.6938825,43.87619240000001,1
-78.69306540000001,43.87640100000001,1
-78.6919498,43.8766036,1
-78.6917498,43.87662649999999,1
-78.6914886,43.876621199999995,1
-78.6915228,43.876703,1
-78.6915843,43.87672219999999,1
-78.691594,43.8767944,1
-78.6915311,43.876811200000006,1
-78.6914309,43.8768272,1
-78.691282,43.876815099999995,1
-78.6912741,43.8766979,1
-78.6913636,43.8766367,1
-78.69125199999999,43.8766255,1
-78.6907655,43.876651599999995,1
-78.6902104,43.8765234,1
-78.6896946,43.8763419,1
-78.68917549999999,43.875926199999995,1
-78.68829199999999,43.8752781,1
-78.688121,43.8751936,1
-78.68634019999999,43.873933099999995,1
-78.6858929,43.8735909,1
-78.6852737,43.873191199999994,1
-78.6848402,43.8728133,1
-78.6847162,43.8728018,1
-78.68461599999999,43.8728178,1
-78.68382179999999,43.8730807,1
-78.6832779,43.873303799999995,1
-78.683165,43.8733285,1
-78.68308689999999,43.873417,1
-78.6830713,43.873497700000016,1
-78.68310340000001,43.8736334,1
-78.6832395,43.8736542,1
-78.6834496,43.87433370000001,1
-78.6835545,43.87484,1
-78.6836452,43.8750669,1
-78.683661,43.8753013,1
-78.6837062,43.8754193,1
-78.6841093,43.87754329999999,1
-78.6842247,43.8777797,1
-78.68436129999999,43.8784307,1
-78.6843066,43.8785556,1
-78.6831856,43.8792172,1
-78.6827437,43.87937930000001,1
-78.6822789,43.8794869,1
-78.6820942,43.8795503,1
-78.68158509999999,43.8797249,1
-78.6813688,43.87984660000001,1
-78.681091,43.879949,1
-78.68097,43.8801806,1
-78.68085479999999,43.8805834,1
-78.680705,43.880913500000005,1
-78.68057329999999,43.881099899999995,1
-78.679834,43.8818682,1
-78.6790638,43.8827889,1
-78.6785204,43.883318,1
-78.6769937,43.88448439999999,1
-78.67542499999999,43.88545189999999,1
-78.6751208,43.885589800000005,1
-78.6750685,43.8856395,1
-78.6749674,43.8856641,1
-78.6748712,43.88568749999999,1
-78.67486819999999,43.8856837,1
-78.6745516,43.88582129999998,1
-78.6738908,43.8861679,1
-78.67222009999999,43.886872199999985,1
-78.6711108,43.8872277,1
-78.66914349999999,43.8875567,1
-78.66770389999999,43.887761399999995,1
-78.6671171,43.8878035,1
-78.6656227,43.88781789999999,1
-78.6648156,43.8877654,1
-78.66478049999999,43.88775400000001,1
-78.66466799999999,43.8877174,1
-78.6646478,43.8877714,1
-78.6644041,43.8878034,1
-78.6639575,43.887165,1
-78.6635925,43.8867736,1
-78.663529,43.88670549999999,1
-78.6634096,43.886505799999995,1
-78.6634084,43.8865032,1
-78.6633572,43.8865382,1
-78.6638136,43.887600899999995,1
-78.66401599999999,43.8881542,1
-78.6639876,43.8882437,1
-78.6639095,43.8883321,1
-78.66390489999999,43.8884491,1
-78.6636743,43.8886154,1
-78.6633691,43.8887802,1
-78.66306209999999,43.88898999999999,1
-78.6623024,43.8893166,1
-78.66164739999999,43.889510300000005,1
-78.6608141,43.889808299999984,1
-78.6603958,43.8899979,1
-78.6602327,43.890030499999995,1
-78.65959810000001,43.8903416,1
-78.65921999999999,43.89045989999999,1
-78.6585849,43.89078,1
-78.6579787,43.8910017,1
-78.6576769,43.89107659999999,1
-78.6562735,43.89130889999999,1
-78.6558591,43.8913994,1
-78.6553651,43.8916143,1
-78.65478399999999,43.8918275,1
-78.6538035,43.8920684,1
-78.65286449999999,43.8922022,1
-78.6515679,43.8922476,1
-78.6506086,43.8922639,1
-78.6505732,43.8922611,1
-78.6502983,43.892239499999995,1
-78.6497492,43.89227320000001,1
-78.6488286,43.89225429999999,1
-78.6481786,43.89232189999999,1
-78.6478271,43.892395699999994,1
-78.6472414,43.8924106,1
-78.6458492,43.8923549,1
-78.644886,43.8924701,1
-78.6445991,43.8924822,1
-78.6431209,43.8923977,1
-78.642361,43.89240900000001,1
-78.6393915,43.8925728,1
-78.6387787,43.89264109999999,1
-78.63825159999999,43.8927473,1
-78.63746259999999,43.892866,1
-78.6370846,43.892887900000005,1
-78.6362022,43.892939,1
-78.6361393,43.892955699999995,1
-78.63580549999999,43.893209899999995,1
-78.6353613,43.89342579999999,1
-78.63502,43.8935538,1
-78.6345544,43.89367910000001,1
-78.634339,43.8937737,1
-78.6341453,43.8942649,1
-78.6340258,43.8944515,1
-78.63377799999999,43.8947345,1
-78.6332946,43.89499449999999,1
-78.632953,43.8951315,1
-78.63222189999999,43.89535950000001,1
-78.6318088,43.8954139,1
-78.6300006,43.89579960000001,1
-78.6293341,43.8959658,1
-78.6272419,43.8962915,1
-78.62607179999999,43.8966003,1
-78.6255599,43.896634699999986,1
-78.624822,43.8967184,1
-78.6245227,43.8967302,1
-78.62393399999999,43.89681699999999,1
-78.6232981,43.8968397,1
-78.6230344,43.8968973,1
-78.6227546,43.8970445,1
-78.62255270000001,43.8971123,1
-78.622038,43.897218599999995,1
-78.62160999999999,43.8973358,1
-78.6214418,43.8974944,1
-78.6212,43.8976244,1
-78.62055269999999,43.89785839999999,1
-78.61981039999999,43.8981266,1
-78.61937069999999,43.898225499999995,1
-78.6176413,43.8985045,1
-78.61737889999999,43.8985261,1
-78.6165041,43.8986069,1
-78.61576869999999,43.8986275,1
-78.61528129999999,43.8986714,1
-78.6146038,43.898801299999995,1
-78.61349469999999,43.89882310000001,1
-78.6129445,43.8988836,1
-78.61213289999999,43.898938699999995,1
-78.6108398,43.898893699999995,1
-78.609847,43.8988099,1
-78.607867,43.8985073,1
-78.60739819999999,43.8983985,1
-78.60688139999999,43.89824360000001,1
-78.605665,43.8978399,1
-78.6049656,43.897582199999995,1
-78.60422330000002,43.89726330000001,1
-78.60287249999999,43.896683,1
-78.6025282,43.8965767,1
-78.60218239999999,43.89650640000001,1
-78.60094409999999,43.8963364,1
-78.599154,43.895956599999984,1
-78.59813760000002,43.8958452,1
-78.59807570000001,43.8958349,1
-78.5973264,43.8958912,1
-78.5971994,43.895885500000006,1
-78.5965683,43.895857199999995,1
-78.5965186,43.8958889,1
-78.5962833,43.895911299999995,1
-78.5962596,43.8959158,1
-78.5959146,43.8959808,1
-78.59581759999999,43.8959495,1
-78.5955073,43.8959249,1
-78.5947956,43.895973,1
-78.5941203,43.8960488,1
-78.5938053,43.896141199999995,1
-78.5926987,43.8962176,1
-78.59260669999999,43.89622399999999,1
-78.592022,43.8962116,1
-78.5909715,43.8960184,1
-78.58982400000001,43.8957601,1
-78.5891434,43.8956557,1
-78.58867110000001,43.8956367,1
-78.58797799999999,43.8955321,1
-78.5878489,43.895503999999995,1
-78.58733629999999,43.8953924,1
-78.58604609999999,43.89527519999999,1
-78.5853008,43.8952324,1
-78.58447869999999,43.895242,1
-78.582061,43.8952989,1
-78.5808137,43.89535349999999,1
-78.58005090000002,43.895436399999994,1
-78.5795998,43.8955079,1
-78.57883799999999,43.8955637,1
-78.5772066,43.8955742,1
-78.5768049,43.89565569999999,1
-78.5767923,43.89565129999999,1
-78.57669659999999,43.8958063,1
-78.57657809999999,43.8959666,1
-78.5764969,43.89607630000001,1
-78.5763386,43.8962618,1
-78.5763435,43.8962851,1
-78.5762608,43.8964815,1
-78.57604169999999,43.896665899999995,1
-78.5757988,43.89682279999999,1
-78.57543,43.897013,1
-78.5749627,43.89717419999999,1
-78.574535,43.8972821,1
-78.5735479,43.8973692,1
-78.57250429999999,43.897310999999995,1
-78.5720704,43.8972658,1
-78.57193389999999,43.8972538,1
-78.5710536,43.8971631,1
-78.5692147,43.8967639,1
-78.5669473,43.8961844,1
-78.5663447,43.8960005,1
-78.5655354,43.8956951,1
-78.5648099,43.8954726,1
-78.5640584,43.8952765,1
-78.56324219999999,43.895142,1
-78.56270839999999,43.8951036,1
-78.56222249999999,43.8951112,1
-78.5618841,43.895167,1
-78.5614186,43.8952832,1
-78.56111829999999,43.8953218,1
-78.5601453,43.8953071,1
-78.55967489999999,43.8952999,1
-78.55875069999999,43.895370199999995,1
-78.5579669,43.895659599999995,1
-78.5570244,43.8958735,1
-78.5566442,43.8960364,1
-78.5557645,43.89623369999999,1
-78.5553398,43.89626959999999,1
-78.5540932,43.89630599999998,1
-78.5535433,43.8963572,1
-78.551853,43.896285,1
-78.5489608,43.8960699,1
-78.5486494,43.896072200000006,1
-78.5474914,43.89607429999999,1
-78.54684189999999,43.89612340000001,1
-78.5441019,43.8961456,1
-78.5433068,43.8961014,1
-78.5417069,43.89595,1
-78.5410699,43.8959993,1
-78.5406305,43.896088899999995,1
-78.54011779999999,43.896140900000006,1
-78.538196,43.89654960000001,1
-78.5381199,43.896584,1
-78.537564,43.8967791,1
-78.5359766,43.89723099999999,1
-78.5350098,43.8974262,1
-78.53383079999999,43.8976349,1
-78.53349159999999,43.8977086,1
-78.5329156,43.89778610000001,1
-78.53165249999999,43.897920899999995,1
-78.5307483,43.898108400000005,1
-78.52968600000001,43.8982025,1
-78.5287888,43.8982191,1
-78.5286268,43.8982246,1
-78.5276795,43.89824910000001,1
-78.5276033,43.8982835,1
-78.5275283,43.89829089999999,1
-78.5267507,43.8984271,1
-78.5262264,43.898460799999995,1
-78.5260375,43.8985107,1
-78.5254751,43.8985615,1
-78.5251117,43.8986167,1
-78.52468429999999,43.8987155,1
-78.5242591,43.89876029999999,1
-78.5238701,43.898832899999995,1
-78.5235953,43.8988539,1
-78.5233688,43.898912,1
-78.52296919999999,43.8989394,1
-78.5213241,43.8989757,1
-78.5199449,43.8992069,1
-78.5194073,43.8992582,1
-78.5187727,43.89928289999998,1
-78.5179232,43.89931600000001,1
-78.5172013,43.8993093,1
-78.5168515,43.8993377,1
-78.5158175,43.899351199999984,1
-78.5150462,43.89933449999998,1
-78.51369629999999,43.8994581,1
-78.512743,43.899626399999995,1
-78.51173159999999,43.899694400000016,1
-78.5113305,43.899757699999995,1
-78.51053209999999,43.89979440000001,1
-78.5090151,43.8997433,1
-78.5067258,43.89999939999999,1
-78.50648609999999,43.9000752,1
-78.5061352,43.90013059999999,1
-78.5056323,43.90024560000001,1
-78.5049062,43.90033779999999,1
-78.50467929999999,43.9004049,1
-78.5040528,43.9004992,1
-78.5027405,43.90061459999999,1
-78.50221800000001,43.9006032,1
-78.5,43.900392700000005,1
-78.49999799999999,43.900392600000004,1
-78.49845049999999,43.9001786,1
-78.4978802,43.9001211,1
-78.49717559999999,43.89999760000001,1
-78.4963018,43.899753399999994,1
-78.4943404,43.8993142,1
-78.4934048,43.8990596,1
-78.491531,43.8986133,1
-78.4911868,43.8985067,1
-78.49013289999999,43.89810540000001,1
-78.4898396,43.8979729,1
-78.48975519999999,43.897908,1
-78.4889972,43.8975763,1
-78.4885426,43.8974312,1
-78.4881359,43.89733220000001,1
-78.4879531,43.8972382,1
-78.4877812,43.8971804,1
-78.48716379999999,43.897058699999995,1
-78.48672049999999,43.89694100000001,1
-78.486509,43.8969363,1
-78.485221,43.89677290000001,1
-78.4850096,43.8967682,1
-78.4846877,43.89672509999998,1
-78.48442759999999,43.896692399999985,1
-78.48366539999999,43.8964595,1
-78.4835154,43.8964742,1
-78.4833903,43.8964895,1
-78.483051,43.896563,1
-78.482564,43.8965973,1
-78.48228019999999,43.89653699999999,1
-78.48174259999999,43.8965882,1
-78.4813664,43.896651899999995,1
-78.4810509,43.896753,1
-78.4806618,43.8968255,1
-78.4798792,43.8970783,1
-78.4797265,43.8971559,1
-78.47939819999999,43.897265700000005,1
-78.4786955,43.89739429999999,1
-78.4784433,43.8974697,1
-78.4778925,43.8975386,1
-78.4777666,43.8975719,1
-78.4776268,43.8976408,1
-78.4763016,43.8980617,1
-78.47586129999999,43.89816899999999,1
-78.4752539,43.898398699999994,1
